direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
name,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
name,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
name,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
name,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
transfer_net_custom_Unaugmented_car,car,Transfer Network,custom,no,20,5,0.6,0.75,0,1,1,3
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
transfer_net_custom_Unaugmented_car,car,Transfer Network,custom,no,20,5,0.2,0.0,1,0,4,0
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,5,0.8,0.888888888888889,0,1,0,4
transfer_net_custom_Unaugmented_car,car,Transfer Network,custom,no,20,5,0.8,0.8571428571428571,1,0,1,3
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,50,0.78,0.8764044943820225,0,10,1,39
transfer_net_custom_Unaugmented_car,car,Transfer Network,custom,no,50,50,0.2,0.0,10,0,40,0
indirect_wordnet_v3_50_labels_custom_Unaugmented_car,car,oob_network_eval,custom,no,0,50,0.7,0.7826086956521738,8,2,13,27
indirect_wordnet_lasso_20_labels_custom_Unaugmented_car,car,oob_network_eval,custom,no,0,50,0.76,0.8285714285714285,9,1,11,29
own_network_custom_Unaugmented_car,car,own Network,custom,no,50,50,0.58,0.7042253521126761,4,6,15,25
own_network_custom_Augmented_car,car,own Network,custom,no,10,50,0.2,0.0,10,0,40,0
indirect_wordnet_v3_50_labels_ImageNet_Unaugmented_car,car,oob_network_eval,ImageNet,no,0,50,0.78,0.8607594936708861,5,5,6,34
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,172,63.19745160199818,0.8081395348837209,0.888888888888889,7,32,1,132
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,172,60.78223295600037,0.8081395348837209,0.888888888888889,7,32,1,132
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,172,48.81575102900388,0.8081395348837209,0.888888888888889,7,32,1,132
direct_wordnet_100_labels_custom_Unaugmented_car,car,Transfer Network,custom,no,0,10,4.772986160998698,0.9,0.9473684210526316,0,1,0,9
transfer_net_custom_Unaugmented_car,car,Transfer Network,custom,no,10,10,13.697464052995201,0.9,0.9473684210526316,0,1,0,9
transfer_net_custom_Unaugmented_car,car,Transfer Network,custom,no,10,10,11.23875986499479,0.9,0.9473684210526316,0,1,0,9
